data,UTC,TEMP_MAX ,TEMP_MIN,temp
2021/05/06,1300 UTC,23.6,19.7,
2021/05/06,1400 UTC,26.6,23.3,
2021/05/06,1500 UTC,26.8,25.6,
2021/05/06,1600 UTC,27,26.2,
2021/05/06,1700 UTC,27.8,26.7,
2021/05/06,1800 UTC,28,27.3,
2021/05/06,1900 UTC,27.9,27.2,
2021/05/06,2000 UTC,27.6,26.5,
2021/05/06,2100 UTC,26.5,25.2,
2021/05/06,2200 UTC,25.2,24.1,
2021/05/06,2300 UTC,24.1,23.3,
2021/05/07,0000 UTC,23.4,21.4,
2021/05/07,0100 UTC,21.4,19.7,
2021/05/07,0200 UTC,20.2,19.9,
2021/05/07,0300 UTC,20,18.5,
2021/05/07,0400 UTC,18.5,17.2,
2021/05/07,0500 UTC,17.2,16.7,
2021/05/07,0600 UTC,16.7,16,
2021/05/07,0700 UTC,16.2,16,
2021/05/07,0800 UTC,16.3,16.1,
2021/05/07,0900 UTC,16.2,15.5,
2021-05-07,1000 UTC,16.2,15.9,16.05
2021/05/07,1100 UTC,16.4,16.2,
2021/05/07,1200 UTC,17.3,16.4,
2021/05/07,1300 UTC,18,17,
2021/05/07,1400 UTC,18.2,17.1,
2021/05/07,1500 UTC,17.6,17.3,
2021/05/07,1600 UTC,18,17,
2021/05/07,1700 UTC,18,17.2,
2021/05/07,1800 UTC,18,17.4,
2021/05/07,1900 UTC,17.6,17,
2021/05/07,2000 UTC,17.1,16.7,
2021/05/07,2100 UTC,16.7,16.2,
2021/05/07,2200 UTC,16.2,15.9,
2021/05/07,2300 UTC,16,15.7,
2021/05/08,0000 UTC,15.9,15.7,
2021/05/08,0100 UTC,16,15.5,
2021/05/08,0200 UTC,15.5,15.1,
2021/05/08,0300 UTC,15.4,15.2,
2021/05/08,0400 UTC,15.3,14.9,
2021/05/08,0500 UTC,15.1,14.8,
2021/05/08,0600 UTC,15,14.5,
2021/05/08,0700 UTC,14.5,14.3,
2021/05/08,0800 UTC,14.7,14.4,
2021/05/08,0900 UTC,14.9,14.5,
2021-05-08,1000 UTC,15.1,14.7,14.9
2021/05/08,1100 UTC,16.2,15.1,
2021/05/08,1200 UTC,16.5,15.6,
2021/05/08,1300 UTC,17.8,16.3,
2021/05/08,1400 UTC,18.2,17.6,
2021/05/08,1500 UTC,21,18.1,
2021/05/08,1600 UTC,20.8,19.6,
2021/05/08,1700 UTC,21.3,19.5,
2021/05/08,1800 UTC,20.9,19.8,
2021/05/08,1900 UTC,20.2,19,
2021/05/08,2000 UTC,19,18.4,
2021/05/08,2100 UTC,18.4,17.1,
2021/05/08,2200 UTC,17.1,16.9,
2021/05/08,2300 UTC,17,15.9,
2021/05/09,0000 UTC,16,15.7,
2021/05/09,0100 UTC,15.7,15.6,
2021/05/09,0200 UTC,15.9,15.6,
2021/05/09,0300 UTC,15.9,15.6,
2021/05/09,0400 UTC,16,15.8,
2021/05/09,0500 UTC,16.1,15.6,
2021/05/09,0600 UTC,15.6,15.4,
2021/05/09,0700 UTC,15.4,15.2,
2021/05/09,0800 UTC,15.4,15.2,
2021/05/09,0900 UTC,15.3,15.1,
2021-05-09,1000 UTC,15.5,15.1,15.3
2021/05/09,1100 UTC,16.1,15.5,
2021/05/09,1200 UTC,17.5,16.1,
2021/05/09,1300 UTC,19.7,17.2,
2021/05/09,1400 UTC,20.7,18.5,
2021/05/09,1500 UTC,22.1,19.7,
2021/05/09,1600 UTC,22.8,20.9,
2021/05/09,1700 UTC,23.9,21.5,
2021/05/09,1800 UTC,23.7,21.7,
2021/05/09,1900 UTC,22.5,21,
2021/05/09,2000 UTC,21.6,19.3,
2021/05/09,2100 UTC,19.3,17.8,
2021/05/09,2200 UTC,17.8,17.6,
2021/05/09,2300 UTC,17.8,17.6,
2021/05/10,0000 UTC,17.8,17.5,
2021/05/10,0100 UTC,17.5,16.8,
2021/05/10,0200 UTC,16.9,16.3,
2021/05/10,0300 UTC,16.3,15.8,
2021/05/10,0400 UTC,15.8,15.5,
2021/05/10,0500 UTC,15.6,15.3,
2021/05/10,0600 UTC,15.8,15.5,
2021/05/10,0700 UTC,15.8,15.6,
2021/05/10,0800 UTC,15.8,15.7,
2021/05/10,0900 UTC,15.8,15.2,
2021-05-10,1000 UTC,15.8,15.2,15.5
2021/05/10,1100 UTC,16.8,15.8,
2021/05/10,1200 UTC,17.6,16.6,
2021/05/10,1300 UTC,19.1,17.4,
2021/05/10,1400 UTC,21.4,19,
2021/05/10,1500 UTC,21.9,20.6,
2021/05/10,1600 UTC,23.1,21.3,
2021/05/10,1700 UTC,23.4,22,
2021/05/10,1800 UTC,24.1,22.8,
2021/05/10,1900 UTC,23.8,22.8,
2021/05/10,2000 UTC,23.3,22.5,
2021/05/10,2100 UTC,23,20.8,
2021/05/10,2200 UTC,20.8,19,
2021/05/10,2300 UTC,19,17.8,
2021/05/11,0000 UTC,17.8,17,
2021/05/11,0100 UTC,17,16.5,
2021/05/11,0200 UTC,16.6,16.1,
2021/05/11,0300 UTC,16.3,15.9,
2021/05/11,0400 UTC,16.2,15.8,
2021/05/11,0500 UTC,15.9,15.5,
2021/05/11,0600 UTC,15.5,15.1,
2021/05/11,0700 UTC,15.1,14.8,
2021/05/11,0800 UTC,15,14.7,
2021/05/11,0900 UTC,14.9,14.6,
2021-05-11,1000 UTC,14.6,14.3,14.45
2021/05/11,1100 UTC,15.4,14.3,
2021/05/11,1200 UTC,17.6,15.2,
2021/05/11,1300 UTC,20.7,17.6,
2021/05/11,1400 UTC,23.5,20.5,
2021/05/11,1500 UTC,24.3,22.8,
2021/05/11,1600 UTC,24.7,23.6,
2021/05/11,1700 UTC,25.8,24.4,
2021/05/11,1800 UTC,25.9,24.9,
2021/05/11,1900 UTC,26,24.9,
2021/05/11,2000 UTC,25.8,24.2,
2021/05/11,2100 UTC,24.2,21.4,
2021/05/11,2200 UTC,21.5,20.4,
2021/05/11,2300 UTC,20.4,19.1,
2021/05/12,0000 UTC,19.1,18.3,
2021/05/12,0100 UTC,18.5,17.8,
2021/05/12,0200 UTC,17.8,17.2,
2021/05/12,0300 UTC,17.3,17.1,
2021/05/12,0400 UTC,17.3,17.2,
2021/05/12,0500 UTC,17.3,16.8,
2021/05/12,0600 UTC,16.8,16.5,
2021/05/12,0700 UTC,16.5,16.1,
2021/05/12,0800 UTC,16.2,16,
2021/05/12,0900 UTC,16.3,16,
2021-05-12,1000 UTC,16.2,15.6,15.9
2021/05/12,1100 UTC,17.4,16.1,
2021/05/12,1200 UTC,18.5,17.3,
2021/05/12,1300 UTC,21.2,18.5,
2021/05/12,1400 UTC,21.4,19.6,
2021/05/12,1500 UTC,21.4,20.5,
2021/05/12,1600 UTC,21.7,20.3,
2021/05/12,1700 UTC,20.9,19.2,
2021/05/12,1800 UTC,19.2,17.9,
2021/05/12,1900 UTC,18.1,17.4,
2021/05/12,2000 UTC,17.4,16.7,
2021/05/12,2100 UTC,16.7,15.4,
2021/05/12,2200 UTC,15.5,15.4,
2021/05/12,2300 UTC,15.4,14.9,
2021/05/13,0000 UTC,15,14.7,
2021/05/13,0100 UTC,14.9,14.7,
2021/05/13,0200 UTC,14.9,14.8,
2021/05/13,0300 UTC,15,14.8,
2021/05/13,0400 UTC,14.9,14.8,
2021/05/13,0500 UTC,14.8,14.6,
2021/05/13,0600 UTC,14.6,13.9,
2021/05/13,0700 UTC,14,13.2,
2021/05/13,0800 UTC,13.7,13.3,
2021/05/13,0900 UTC,13.8,13.6,
2021-05-13,1000 UTC,13.7,13.2,13.45
2021/05/13,1100 UTC,14.6,13.5,
2021/05/13,1200 UTC,15.4,14.3,
2021/05/13,1300 UTC,16.6,15.2,
2021/05/13,1400 UTC,17.1,16,
2021/05/13,1500 UTC,17.6,16.5,
2021/05/13,1600 UTC,17.7,17.1,
2021/05/13,1700 UTC,19.2,16.8,
2021/05/13,1800 UTC,19,16.9,
2021/05/13,1900 UTC,17.2,16.4,
2021/05/13,2000 UTC,16.7,16.4,
2021/05/13,2100 UTC,16.5,15.6,
2021/05/13,2200 UTC,15.6,15,
2021/05/13,2300 UTC,15.2,15,
2021/05/14,0000 UTC,15.1,14.5,
2021/05/14,0100 UTC,14.7,14.5,
2021/05/14,0200 UTC,14.7,14.3,
2021/05/14,0300 UTC,14.3,14.2,
2021/05/14,0400 UTC,14.3,13.8,
2021/05/14,0500 UTC,14.1,13.9,
2021/05/14,0600 UTC,14.1,14.1,
2021/05/14,0700 UTC,14.2,14.1,
2021/05/14,0800 UTC,14.4,14.1,
2021/05/14,0900 UTC,14.5,14.4,
2021-05-14,1000 UTC,14.7,14.5,14.6
2021/05/14,1100 UTC,15.2,14.7,
2021/05/14,1200 UTC,17.2,15.2,
2021/05/14,1300 UTC,18.9,17,
2021/05/14,1400 UTC,20.5,17.7,
2021/05/14,1500 UTC,20.4,18.4,
2021/05/14,1600 UTC,20.9,19,
2021/05/14,1700 UTC,21.3,19.6,
2021/05/14,1800 UTC,21.6,20.6,
2021/05/14,1900 UTC,21.4,20.5,
2021/05/14,2000 UTC,20.7,18.2,
2021/05/14,2100 UTC,18.2,16.8,
2021/05/14,2200 UTC,16.9,16.6,
2021/05/14,2300 UTC,16.8,16.2,
2021/05/15,0000 UTC,16.4,16,
2021/05/15,0100 UTC,16.4,16.2,
2021/05/15,0200 UTC,16.5,16.3,
2021/05/15,0300 UTC,16.5,16,
2021/05/15,0400 UTC,16,15.7,
2021/05/15,0500 UTC,15.8,15.3,
2021/05/15,0600 UTC,15.5,14.9,
2021/05/15,0700 UTC,15,14.7,
2021/05/15,0800 UTC,15,14.7,
2021/05/15,0900 UTC,15.4,15,
2021-05-15,1000 UTC,15.4,15.3,15.35
2021/05/15,1100 UTC,15.8,15.4,
2021/05/15,1200 UTC,16.4,15.7,
2021/05/15,1300 UTC,17.2,16.3,
2021/05/15,1400 UTC,19.6,16.8,
2021/05/15,1500 UTC,21.3,19,
2021/05/15,1600 UTC,21.7,19.9,
2021/05/15,1700 UTC,21.4,20.1,
2021/05/15,1800 UTC,21.7,20.5,
2021/05/15,1900 UTC,21.8,20.7,
2021/05/15,2000 UTC,21.2,19,
2021/05/15,2100 UTC,19,18,
2021/05/15,2200 UTC,18.1,17.7,
2021/05/15,2300 UTC,17.8,17.4,
2021/05/16,0000 UTC,17.4,17,
2021/05/16,0100 UTC,17.1,16.9,
2021/05/16,0200 UTC,17.1,17,
2021/05/16,0300 UTC,17.1,17,
2021/05/16,0400 UTC,17.1,16.9,
2021/05/16,0500 UTC,16.9,16.7,
2021/05/16,0600 UTC,16.8,16.6,
2021/05/16,0700 UTC,16.7,16.4,
2021/05/16,0800 UTC,16.7,16.2,
2021/05/16,0900 UTC,16.3,15.9,
2021-05-16,1000 UTC,15.9,15.7,15.8
2021/05/16,1100 UTC,16.1,15.9,
2021/05/16,1200 UTC,16.6,16,
2021/05/16,1300 UTC,17.2,16.5,
2021/05/16,1400 UTC,18.5,17.1,
2021/05/16,1500 UTC,20.9,18.3,
2021/05/16,1600 UTC,21.7,19.9,
2021/05/16,1700 UTC,23.5,21.2,
2021/05/16,1800 UTC,23.1,21.8,
2021/05/16,1900 UTC,22.4,21.7,
2021/05/16,2000 UTC,22.3,20.4,
2021/05/16,2100 UTC,20.4,18.4,
2021/05/16,2200 UTC,18.4,17.8,
2021/05/16,2300 UTC,17.8,17.3,
2021/05/17,0000 UTC,17.6,17.4,
2021/05/17,0100 UTC,17.6,17.5,
2021/05/17,0200 UTC,17.6,17,
2021/05/17,0300 UTC,17,16.2,
2021/05/17,0400 UTC,16.3,15.6,
2021/05/17,0500 UTC,15.7,15,
2021/05/17,0600 UTC,15.1,14.8,
2021/05/17,0700 UTC,14.8,14.6,
2021/05/17,0800 UTC,14.6,14.2,
2021/05/17,0900 UTC,14.3,14,
2021-05-17,1000 UTC,14.1,13.8,13.95
2021/05/17,1100 UTC,14.1,13.7,
2021/05/17,1200 UTC,15.2,14,
2021/05/17,1300 UTC,18.8,15.1,
2021/05/17,1400 UTC,21.3,18.7,
2021/05/17,1500 UTC,22.3,20.6,
2021/05/17,1600 UTC,22.6,21.7,
2021/05/17,1700 UTC,23.8,22.4,
2021/05/17,1800 UTC,24.1,22.8,
2021/05/17,1900 UTC,23.4,22.3,
2021/05/17,2000 UTC,23,21.9,
2021/05/17,2100 UTC,21.9,20.7,
2021/05/17,2200 UTC,20.8,19.9,
2021/05/17,2300 UTC,20.1,19.9,
2021/05/18,0000 UTC,20,19.4,
2021/05/18,0100 UTC,19.4,18.8,
2021/05/18,0200 UTC,18.9,18.4,
2021/05/18,0300 UTC,18.5,17.2,
2021/05/18,0400 UTC,17.2,16.6,
2021/05/18,0500 UTC,16.8,16.2,
2021/05/18,0600 UTC,16.2,15.9,
2021/05/18,0700 UTC,16,15.4,
2021/05/18,0800 UTC,15.9,15.3,
2021/05/18,0900 UTC,16,15.9,
2021-05-18,1000 UTC,16.3,16,16.15
2021/05/18,1100 UTC,17.1,16.3,
2021/05/18,1200 UTC,18.3,16.8,
2021/05/18,1300 UTC,19.9,17.8,
2021/05/18,1400 UTC,20.4,18.8,
2021/05/18,1500 UTC,21.3,19.4,
2021/05/18,1600 UTC,21.3,20.2,
2021/05/18,1700 UTC,22.2,20.7,
2021/05/18,1800 UTC,21.9,20.2,
2021/05/18,1900 UTC,20.7,19.4,
2021/05/18,2000 UTC,19.4,17.7,
2021/05/18,2100 UTC,17.8,16.6,
2021/05/18,2200 UTC,16.6,16.3,
2021/05/18,2300 UTC,16.4,16.1,
2021/05/19,0000 UTC,16.2,15.9,
2021/05/19,0100 UTC,16.1,15.8,
2021/05/19,0200 UTC,15.8,15.4,
2021/05/19,0300 UTC,15.5,15,
2021/05/19,0400 UTC,15.2,15,
2021/05/19,0500 UTC,15,14.2,
2021/05/19,0600 UTC,14.3,13.8,
2021/05/19,0700 UTC,14.7,13.8,
2021/05/19,0800 UTC,14.6,14.2,
2021/05/19,0900 UTC,14.2,13.8,
2021-05-19,1000 UTC,14.1,13.4,13.75
2021/05/19,1100 UTC,16.4,13.6,
2021/05/19,1200 UTC,18,16,
2021/05/19,1300 UTC,18.6,17.3,
2021/05/19,1400 UTC,21.2,18.6,
2021/05/19,1500 UTC,22.7,20.6,
2021/05/19,1600 UTC,23.2,22.1,
2021/05/19,1700 UTC,24.2,22.8,
2021/05/19,1800 UTC,24.7,23.7,
2021/05/19,1900 UTC,24.8,23.7,
2021/05/19,2000 UTC,24.2,22.6,
2021/05/19,2100 UTC,22.6,21,
2021/05/19,2200 UTC,21.4,20.3,
2021/05/19,2300 UTC,20.3,18.3,
2021/05/20,0000 UTC,18.4,17.7,
2021/05/20,0100 UTC,18.1,17.2,
2021/05/20,0200 UTC,17.3,16.3,
2021/05/20,0300 UTC,16.3,15.3,
2021/05/20,0400 UTC,15.7,15.1,
2021/05/20,0500 UTC,15.4,14.8,
2021/05/20,0600 UTC,14.8,14,
2021/05/20,0700 UTC,14,13.4,
2021/05/20,0800 UTC,13.6,13,
2021/05/20,0900 UTC,13.1,12.8,
2021-05-20,1000 UTC,13.4,13,13.2
2021/05/20,1100 UTC,16.7,13.3,
2021/05/20,1200 UTC,18.8,16.3,
2021/05/20,1300 UTC,21.1,18.8,
2021/05/20,1400 UTC,23.7,20.9,
2021/05/20,1500 UTC,24.2,23.4,
2021/05/20,1600 UTC,24.8,23.7,
2021/05/20,1700 UTC,25.8,24.4,
2021/05/20,1800 UTC,25.9,24.9,
2021/05/20,1900 UTC,25.7,24.7,
2021/05/20,2000 UTC,25.1,23.6,
2021/05/20,2100 UTC,23.6,21.2,
2021/05/20,2200 UTC,22.1,19.2,
2021/05/20,2300 UTC,19.2,17.7,
2021/05/21,0000 UTC,17.7,16.3,
2021/05/21,0100 UTC,16.3,15.8,
2021/05/21,0200 UTC,16,15.5,
2021/05/21,0300 UTC,15.6,15.2,
2021/05/21,0400 UTC,15.2,14.6,
2021/05/21,0500 UTC,14.7,14.1,
2021/05/21,0600 UTC,14.2,13.7,
2021/05/21,0700 UTC,13.8,13.7,
2021/05/21,0800 UTC,13.8,13.6,
2021/05/21,0900 UTC,13.7,13.5,
2021-05-21,1000 UTC,14.1,13.6,13.85
2021/05/21,1100 UTC,14.9,14.1,
2021/05/21,1200 UTC,18.5,14.9,
2021/05/21,1300 UTC,21.3,17.9,
2021/05/21,1400 UTC,23.6,21.1,
2021/05/21,1500 UTC,26.2,23.5,
2021/05/21,1600 UTC,26.9,25.7,
2021/05/21,1700 UTC,27.2,26.5,
2021/05/21,1800 UTC,27.3,26.6,
2021/05/21,1900 UTC,27.4,26.4,
2021/05/21,2000 UTC,26.9,25.4,
2021/05/21,2100 UTC,25.4,23.2,
2021/05/21,2200 UTC,23.2,22.3,
2021/05/21,2300 UTC,22.4,21.2,
2021/05/22,0000 UTC,22.3,21.1,
2021/05/22,0100 UTC,22.3,21,
2021/05/22,0200 UTC,21.5,19.6,
2021/05/22,0300 UTC,19.6,18.1,
2021/05/22,0400 UTC,18.2,17.6,
2021/05/22,0500 UTC,18.5,17.6,
2021/05/22,0600 UTC,19.4,17,
2021/05/22,0700 UTC,17.2,16.4,
2021/05/22,0800 UTC,17.4,16.3,
2021/05/22,0900 UTC,16.9,16.1,
2021-05-22,1000 UTC,17.1,16.4,16.75
2021/05/22,1100 UTC,18.3,16.4,
2021/05/22,1200 UTC,19.1,18.3,
2021/05/22,1300 UTC,18.8,16.2,
2021/05/22,1400 UTC,16.3,15.5,
2021/05/22,1500 UTC,16.4,15.8,
2021/05/22,1600 UTC,16.3,16,
2021/05/22,1700 UTC,17.8,16.1,
2021/05/22,1800 UTC,19.3,17.7,
2021/05/22,1900 UTC,19.6,19.1,
2021/05/22,2000 UTC,19.2,18.3,
2021/05/22,2100 UTC,18.3,17.9,
2021/05/22,2200 UTC,17.9,17.5,
2021/05/22,2300 UTC,17.6,17.2,
2021/05/23,0000 UTC,17.8,17.5,
2021/05/23,0100 UTC,18,17.6,
2021/05/23,0200 UTC,17.8,17.4,
2021/05/23,0300 UTC,17.7,17.3,
2021/05/23,0400 UTC,18.3,17.6,
2021/05/23,0500 UTC,18.9,18.2,
2021/05/23,0600 UTC,18.3,18.1,
2021/05/23,0700 UTC,18.7,18.2,
2021/05/23,0800 UTC,18.4,17.7,
2021/05/23,0900 UTC,17.9,17.6,
2021-05-23,1000 UTC,17.6,17.2,17.4
2021/05/23,1100 UTC,18.2,17.5,
2021/05/23,1200 UTC,19.3,18.2,
2021/05/23,1300 UTC,21.1,19.3,
2021/05/23,1400 UTC,21.5,21,
2021/05/23,1500 UTC,21.6,21.2,
2021/05/23,1600 UTC,21.3,21.1,
2021/05/23,1700 UTC,21.4,20.9,
2021/05/23,1800 UTC,21.4,19.1,
2021/05/23,1900 UTC,20,19.1,
2021/05/23,2000 UTC,19.6,19.4,
2021/05/23,2100 UTC,19.5,19.4,
2021/05/23,2200 UTC,19.5,19.4,
2021/05/23,2300 UTC,19.5,19.1,
2021/05/24,0000 UTC,19.3,18.9,
2021/05/24,0100 UTC,19,18.5,
2021/05/24,0200 UTC,18.5,18.2,
2021/05/24,0300 UTC,18.3,17.8,
2021/05/24,0400 UTC,17.9,17.2,
2021/05/24,0500 UTC,17.3,16.1,
2021/05/24,0600 UTC,16.1,14.9,
2021/05/24,0700 UTC,14.9,13.9,
2021/05/24,0800 UTC,14,13.3,
2021/05/24,0900 UTC,13.3,12.8,
2021-05-24,1000 UTC,13,12.7,12.85
2021/05/24,1100 UTC,13.3,12.6,
2021/05/24,1200 UTC,13.9,13.3,
2021/05/24,1300 UTC,15.6,13.7,
2021/05/24,1400 UTC,17.3,15.1,
2021/05/24,1500 UTC,19.5,16.9,
2021/05/24,1600 UTC,20.3,18.3,
2021/05/24,1700 UTC,20.6,19.2,
2021/05/24,1800 UTC,21,19.8,
2021/05/24,1900 UTC,20.6,19.8,
2021/05/24,2000 UTC,20.2,18.4,
2021/05/24,2100 UTC,18.5,16.8,
2021/05/24,2200 UTC,17.3,16.4,
2021/05/24,2300 UTC,16.8,15.2,
2021/05/25,0000 UTC,15.8,14.5,
2021/05/25,0100 UTC,14.8,14,
2021/05/25,0200 UTC,14.6,13.4,
2021/05/25,0300 UTC,13.8,12.6,
2021/05/25,0400 UTC,12.9,12.3,
2021/05/25,0500 UTC,12.5,11.8,
2021/05/25,0600 UTC,12.5,11.8,
2021/05/25,0700 UTC,12.1,11.5,
2021/05/25,0800 UTC,12,11.5,
2021/05/25,0900 UTC,11.7,11.1,
2021-05-25,1000 UTC,12.2,11.1,11.65
2021/05/25,1100 UTC,14.5,12.2,
2021/05/25,1200 UTC,16.3,14.5,
2021/05/25,1300 UTC,18.5,16.1,
2021/05/25,1400 UTC,19.9,17.9,
2021/05/25,1500 UTC,21.9,19.3,
2021/05/25,1600 UTC,22.5,20.4,
2021/05/25,1700 UTC,23.9,22.3,
2021/05/25,1800 UTC,24.7,23.8,
2021/05/25,1900 UTC,24.8,23.7,
2021/05/25,2000 UTC,24.2,22.8,
2021/05/25,2100 UTC,22.7,19.2,
2021/05/25,2200 UTC,19.2,17.9,
2021/05/25,2300 UTC,18.3,17.2,
2021/05/26,0000 UTC,17.2,15.8,
2021/05/26,0100 UTC,16.1,14.6,
2021/05/26,0200 UTC,14.8,13.9,
2021/05/26,0300 UTC,14.4,13.8,
2021/05/26,0400 UTC,14.3,13.4,
2021/05/26,0500 UTC,13.6,12.6,
2021/05/26,0600 UTC,13,12.4,
2021/05/26,0700 UTC,12.6,11.7,
2021/05/26,0800 UTC,11.8,11.1,
2021/05/26,0900 UTC,11.4,10.9,
2021-05-26,1000 UTC,11.3,10.8,11.05
2021/05/26,1100 UTC,13.7,11.2,
2021/05/26,1200 UTC,15.9,13.7,
2021/05/26,1300 UTC,18.6,15.5,
2021/05/26,1400 UTC,21,18.2,
2021/05/26,1500 UTC,22.4,20.9,
2021/05/26,1600 UTC,23.9,22.2,
2021/05/26,1700 UTC,25.2,23.5,
2021/05/26,1800 UTC,25.1,24,
2021/05/26,1900 UTC,25.5,23.5,
2021/05/26,2000 UTC,23.6,22.8,
2021/05/26,2100 UTC,22.8,18.5,
2021/05/26,2200 UTC,18.5,16.7,
2021/05/26,2300 UTC,16.7,16.1,
2021/05/27,0000 UTC,16.1,15.7,
2021/05/27,0100 UTC,15.8,15.5,
2021/05/27,0200 UTC,15.8,15.3,
2021/05/27,0300 UTC,15.6,15,
2021/05/27,0400 UTC,15.3,14.8,
2021/05/27,0500 UTC,15.2,14.5,
2021/05/27,0600 UTC,14.7,14.2,
2021/05/27,0700 UTC,14.8,14.1,
2021/05/27,0800 UTC,14.9,14.7,
2021/05/27,0900 UTC,15.2,14.8,
2021-05-27,1000 UTC,14.8,14.2,14.5
2021/05/27,1100 UTC,16.3,14.6,
2021/05/27,1200 UTC,18.9,16.3,
2021/05/27,1300 UTC,21.6,18.8,
2021/05/27,1400 UTC,23.5,21.3,
2021/05/27,1500 UTC,25,23.4,
2021/05/27,1600 UTC,25.3,23.6,
2021/05/27,1700 UTC,26.6,24.7,
2021/05/27,1800 UTC,25.5,24.4,
2021/05/27,1900 UTC,25.5,24.5,
2021/05/27,2000 UTC,25.5,23.8,
2021/05/27,2100 UTC,23.8,22.2,
2021/05/27,2200 UTC,23.2,21.4,
2021/05/27,2300 UTC,21.7,20.5,
2021/05/28,0000 UTC,20.8,19.8,
2021/05/28,0100 UTC,20,18.6,
2021/05/28,0200 UTC,18.6,17.9,
2021/05/28,0300 UTC,18.2,17.3,
2021/05/28,0400 UTC,17.6,16.8,
2021/05/28,0500 UTC,16.9,16.3,
2021/05/28,0600 UTC,16.4,15.8,
2021/05/28,0700 UTC,16.1,15.6,
2021/05/28,0800 UTC,15.8,15.4,
2021/05/28,0900 UTC,15.6,15,
2021-05-28,1000 UTC,15.7,15.1,15.4
2021/05/28,1100 UTC,17.7,15.7,
2021/05/28,1200 UTC,20.1,17.7,
2021/05/28,1300 UTC,22.6,19.9,
2021/05/28,1400 UTC,25.1,22.6,
2021/05/28,1500 UTC,25.7,24.1,
2021/05/28,1600 UTC,27.5,25.6,
2021/05/28,1700 UTC,27.9,27.1,
2021/05/28,1800 UTC,28.5,27.5,
2021/05/28,1900 UTC,28.3,27.5,
2021/05/28,2000 UTC,27.7,26.1,
2021/05/28,2100 UTC,26.2,25.4,
2021/05/28,2200 UTC,25.4,24.9,
2021/05/28,2300 UTC,25.2,24.7,
2021/05/29,0000 UTC,24.8,24.3,
2021/05/29,0100 UTC,24.3,23.6,
2021/05/29,0200 UTC,24.7,23.5,
2021/05/29,0300 UTC,24.6,23.6,
2021/05/29,0400 UTC,23.8,23.6,
2021/05/29,0500 UTC,23.9,23.1,
2021/05/29,0600 UTC,23.3,22.4,
2021/05/29,0700 UTC,23.5,22.6,
2021/05/29,0800 UTC,23.1,22.6,
2021/05/29,0900 UTC,23.6,22.9,
2021-05-29,1000 UTC,23.4,23,23.2
2021/05/29,1100 UTC,23.4,22.9,
2021/05/29,1200 UTC,23.6,22.8,
2021/05/29,1300 UTC,25.1,23.5,
2021/05/29,1400 UTC,26.1,24.9,
2021/05/29,1500 UTC,27.4,26,
2021/05/29,1600 UTC,27.6,26.8,
2021/05/29,1700 UTC,29,25.8,
2021/05/29,1800 UTC,26.5,24.7,
2021/05/29,1900 UTC,24.7,21.5,
2021/05/29,2000 UTC,23.8,22.7,
2021/05/29,2100 UTC,23,22.6,
2021/05/29,2200 UTC,22.8,22.5,
2021/05/29,2300 UTC,23,22.5,
2021/05/30,0000 UTC,22.9,22,
2021/05/30,0100 UTC,23.3,22.6,
2021/05/30,0200 UTC,23.4,21.3,
2021/05/30,0300 UTC,21.3,20.6,
2021/05/30,0400 UTC,21.1,20.4,
2021/05/30,0500 UTC,20.4,19,
2021/05/30,0600 UTC,19,17.9,
2021/05/30,0700 UTC,18.3,17.8,
2021/05/30,0800 UTC,18.5,18,
2021/05/30,0900 UTC,18.8,18.5,
2021-05-30,1000 UTC,18.8,18.6,18.7
2021/05/30,1100 UTC,19,18.7,
2021/05/30,1200 UTC,19.6,19,
2021/05/30,1300 UTC,20.5,19.4,
2021/05/30,1400 UTC,20.9,20.3,
2021/05/30,1500 UTC,22.1,20.8,
2021/05/30,1600 UTC,22.2,21.6,
2021/05/30,1700 UTC,21.6,18,
2021/05/30,1800 UTC,18.2,17.4,
2021/05/30,1900 UTC,18.6,17.7,
2021/05/30,2000 UTC,18.8,17.9,
2021/05/30,2100 UTC,17.9,16.6,
2021/05/30,2200 UTC,17.4,16.7,
2021/05/30,2300 UTC,17.1,16.8,
2021/05/31,0000 UTC,17,16.7,
2021/05/31,0100 UTC,16.8,16.6,
2021/05/31,0200 UTC,16.7,16.5,
2021/05/31,0300 UTC,17,16.6,
2021/05/31,0400 UTC,17,16.8,
2021/05/31,0500 UTC,16.9,16.7,
2021/05/31,0600 UTC,16.8,16.5,
2021/05/31,0700 UTC,16.5,16.3,
2021/05/31,0800 UTC,16.5,16.4,
2021/05/31,0900 UTC,16.6,16.5,
2021-05-31,1000 UTC,16.6,16.5,16.55
2021/05/31,1100 UTC,16.9,16.5,
2021/05/31,1200 UTC,17.7,16.9,
2021/05/31,1300 UTC,18.3,17,
2021/05/31,1400 UTC,21.5,18.4,
2021/05/31,1500 UTC,23.7,20.8,
2021/05/31,1600 UTC,22.8,21.7,
2021/05/31,1700 UTC,22.3,21.3,
2021/05/31,1800 UTC,21.9,21,
2021/05/31,1900 UTC,22.1,20.8,
2021/05/31,2000 UTC,21.1,19,
2021/05/31,2100 UTC,19,18,
2021/05/31,2200 UTC,18,17.3,
2021/05/31,2300 UTC,17.4,16.6,
2021/06/01,0000 UTC,16.6,15.8,
2021/06/01,0100 UTC,15.8,15.4,
2021/06/01,0200 UTC,15.6,15.2,
